document_tone/tones/0/score,document_tone/tones/0/tone_id,document_tone/tones/0/tone_name,document_tone/tones/1/score,document_tone/tones/1/tone_id,document_tone/tones/1/tone_name,document_tone/tones/2/score,document_tone/tones/2/tone_id,document_tone/tones/2/tone_name,document_tone/tones/3/score,document_tone/tones/3/tone_id,document_tone/tones/3/tone_name,document_tone/tones/4/score,document_tone/tones/4/tone_id,document_tone/tones/4/tone_name
0.577731,fear,Fear,0.832951,tentative,Tentative,,,,,,,,,
0.700163,joy,Joy,0.564925,tentative,Tentative,,,,,,,,,
0.8162,sadness,Sadness,,,,,,,,,,,,
0.501888,joy,Joy,0.566066,sadness,Sadness,,,,,,,,,
0.667502,tentative,Tentative,,,,,,,,,,,,
0.680416,sadness,Sadness,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.602911,anger,Anger,,,,,,,,,,,,
0.652794,sadness,Sadness,,,,,,,,,,,,
0.589245,anger,Anger,,,,,,,,,,,,
0.73011,anger,Anger,0.522694,tentative,Tentative,,,,,,,,,
0.617083,joy,Joy,,,,,,,,,,,,
0.641921,joy,Joy,0.502832,tentative,Tentative,,,,,,,,,
0.579617,anger,Anger,,,,,,,,,,,,
0.593572,anger,Anger,0.544371,tentative,Tentative,,,,,,,,,
0.502836,joy,Joy,0.85448,confident,Confident,,,,,,,,,
0.648382,joy,Joy,0.626923,tentative,Tentative,,,,,,,,,
0.71005,anger,Anger,0.66031,joy,Joy,0.71674,sadness,Sadness,,,,,,
0.888699,sadness,Sadness,0.648548,analytical,Analytical,,,,,,,,,
0.55795,tentative,Tentative,,,,,,,,,,,,
0.692007,sadness,Sadness,0.63063,confident,Confident,,,,,,,,,
0.62344,sadness,Sadness,0.660039,tentative,Tentative,,,,,,,,,
0.717531,anger,Anger,,,,,,,,,,,,
0.873601,tentative,Tentative,,,,,,,,,,,,
0.831016,joy,Joy,,,,,,,,,,,,
0.50464,joy,Joy,0.708152,tentative,Tentative,,,,,,,,,
0.852597,tentative,Tentative,,,,,,,,,,,,
0.655928,tentative,Tentative,,,,,,,,,,,,
0.619938,tentative,Tentative,,,,,,,,,,,,
0.679268,sadness,Sadness,,,,,,,,,,,,
0.508847,anger,Anger,0.605085,sadness,Sadness,0.746791,tentative,Tentative,,,,,,
0.682278,tentative,Tentative,,,,,,,,,,,,
0.624746,sadness,Sadness,,,,,,,,,,,,
0.686763,confident,Confident,,,,,,,,,,,,
0.51594,anger,Anger,0.52701,sadness,Sadness,,,,,,,,,
0.917765,tentative,Tentative,,,,,,,,,,,,
0.68172,sadness,Sadness,,,,,,,,,,,,
0.898942,sadness,Sadness,0.657376,tentative,Tentative,,,,,,,,,
0.524449,joy,Joy,0.911356,tentative,Tentative,0.710415,analytical,Analytical,,,,,,
0.743385,tentative,Tentative,,,,,,,,,,,,
0.860008,joy,Joy,0.769538,confident,Confident,,,,,,,,,
0.572333,sadness,Sadness,0.931641,confident,Confident,,,,,,,,,
0.742747,sadness,Sadness,0.866687,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.643276,fear,Fear,0.924137,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.675314,sadness,Sadness,,,,,,,,,,,,
0.936899,tentative,Tentative,,,,,,,,,,,,
0.731457,joy,Joy,,,,,,,,,,,,
0.664277,sadness,Sadness,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.664566,sadness,Sadness,0.837106,analytical,Analytical,0.94148,tentative,Tentative,,,,,,
0.519329,joy,Joy,0.647356,confident,Confident,,,,,,,,,
0.514778,sadness,Sadness,0.611114,tentative,Tentative,,,,,,,,,
0.698732,sadness,Sadness,0.693823,tentative,Tentative,,,,,,,,,
0.994704,tentative,Tentative,,,,,,,,,,,,
0.83743,joy,Joy,0.884225,confident,Confident,,,,,,,,,
0.652617,fear,Fear,0.632951,sadness,Sadness,,,,,,,,,
0.7756,sadness,Sadness,0.673924,tentative,Tentative,,,,,,,,,
0.603134,sadness,Sadness,0.826094,tentative,Tentative,,,,,,,,,
0.525138,joy,Joy,0.708796,confident,Confident,,,,,,,,,
0.624909,anger,Anger,,,,,,,,,,,,
0.636667,analytical,Analytical,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.72208,tentative,Tentative,,,,,,,,,,,,
0.82576,tentative,Tentative,,,,,,,,,,,,
0.59953,anger,Anger,0.735319,tentative,Tentative,,,,,,,,,
0.561415,joy,Joy,,,,,,,,,,,,
0.598772,sadness,Sadness,0.874179,tentative,Tentative,,,,,,,,,
0.951675,tentative,Tentative,,,,,,,,,,,,
0.639489,sadness,Sadness,,,,,,,,,,,,
0.669457,fear,Fear,,,,,,,,,,,,
0.504951,anger,Anger,0.538805,sadness,Sadness,,,,,,,,,
0.595447,sadness,Sadness,,,,,,,,,,,,
0.946966,confident,Confident,,,,,,,,,,,,
0.538459,tentative,Tentative,0.807484,analytical,Analytical,,,,,,,,,
0.845498,sadness,Sadness,0.892753,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.68462,tentative,Tentative,,,,,,,,,,,,
0.51259,sadness,Sadness,0.549418,tentative,Tentative,,,,,,,,,
0.601817,anger,Anger,0.697699,fear,Fear,0.611192,sadness,Sadness,0.70397,tentative,Tentative,,,
0.769848,analytical,Analytical,0.90366,tentative,Tentative,,,,,,,,,
0.644429,fear,Fear,0.669363,sadness,Sadness,,,,,,,,,
0.802727,sadness,Sadness,0.830155,tentative,Tentative,,,,,,,,,
0.642649,joy,Joy,0.619053,sadness,Sadness,0.910711,tentative,Tentative,,,,,,
0.842017,confident,Confident,,,,,,,,,,,,
0.572896,joy,Joy,0.851521,tentative,Tentative,,,,,,,,,
0.523621,anger,Anger,0.614199,tentative,Tentative,,,,,,,,,
0.758352,sadness,Sadness,0.784722,analytical,Analytical,,,,,,,,,
0.608568,sadness,Sadness,0.683807,tentative,Tentative,0.579958,analytical,Analytical,,,,,,
0.697367,fear,Fear,0.556159,joy,Joy,0.505763,confident,Confident,,,,,,
0.7135,analytical,Analytical,,,,,,,,,,,,
0.674459,sadness,Sadness,0.550144,tentative,Tentative,,,,,,,,,
0.600312,sadness,Sadness,0.94985,tentative,Tentative,,,,,,,,,
0.607526,sadness,Sadness,0.605781,analytical,Analytical,0.72168,tentative,Tentative,,,,,,
0.625984,joy,Joy,,,,,,,,,,,,
0.536184,sadness,Sadness,0.701639,tentative,Tentative,,,,,,,,,
0.550755,sadness,Sadness,0.692935,fear,Fear,0.619775,tentative,Tentative,0.68559,analytical,Analytical,,,
0.554424,anger,Anger,0.637047,tentative,Tentative,,,,,,,,,
0.671693,sadness,Sadness,0.802256,tentative,Tentative,,,,,,,,,
0.712641,sadness,Sadness,0.817003,tentative,Tentative,,,,,,,,,
0.668352,sadness,Sadness,,,,,,,,,,,,
0.684228,sadness,Sadness,0.619018,tentative,Tentative,0.74979,analytical,Analytical,,,,,,
0.784179,fear,Fear,0.507201,analytical,Analytical,,,,,,,,,
0.572355,anger,Anger,,,,,,,,,,,,
0.804123,tentative,Tentative,,,,,,,,,,,,
0.537937,sadness,Sadness,0.59538,confident,Confident,,,,,,,,,
0.551619,fear,Fear,0.50662,sadness,Sadness,0.867471,analytical,Analytical,,,,,,
0.696454,sadness,Sadness,0.816869,tentative,Tentative,,,,,,,,,
0.58403,sadness,Sadness,0.831878,confident,Confident,,,,,,,,,
0.635387,sadness,Sadness,0.657307,confident,Confident,0.66166,analytical,Analytical,,,,,,
0.578799,anger,Anger,0.767565,tentative,Tentative,,,,,,,,,
0.643914,anger,Anger,0.62033,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.513403,sadness,Sadness,0.827162,analytical,Analytical,,,,,,,,,
0.677371,sadness,Sadness,0.613029,analytical,Analytical,0.660039,tentative,Tentative,,,,,,
0.616093,sadness,Sadness,0.976676,tentative,Tentative,0.567564,analytical,Analytical,,,,,,
0.976806,tentative,Tentative,,,,,,,,,,,,
0.546472,joy,Joy,0.536408,tentative,Tentative,,,,,,,,,
0.715423,joy,Joy,0.756502,tentative,Tentative,0.690897,analytical,Analytical,,,,,,
0.61849,sadness,Sadness,0.851154,tentative,Tentative,,,,,,,,,
0.768103,tentative,Tentative,,,,,,,,,,,,
0.702184,sadness,Sadness,0.568336,tentative,Tentative,,,,,,,,,
0.604166,sadness,Sadness,0.687589,confident,Confident,,,,,,,,,
0.501756,sadness,Sadness,0.890724,tentative,Tentative,,,,,,,,,
0.557498,sadness,Sadness,0.514157,tentative,Tentative,,,,,,,,,
0.544956,sadness,Sadness,0.647781,tentative,Tentative,,,,,,,,,
0.538501,anger,Anger,0.62238,sadness,Sadness,0.811455,tentative,Tentative,,,,,,
,,,,,,,,,,,,,,
0.587081,sadness,Sadness,0.789226,tentative,Tentative,,,,,,,,,
0.740486,sadness,Sadness,0.623583,tentative,Tentative,,,,,,,,,
0.693572,sadness,Sadness,0.686656,tentative,Tentative,,,,,,,,,
0.648399,anger,Anger,,,,,,,,,,,,
0.629009,anger,Anger,0.552472,tentative,Tentative,,,,,,,,,
0.530389,joy,Joy,0.933126,tentative,Tentative,,,,,,,,,
0.590546,sadness,Sadness,,,,,,,,,,,,
0.679367,joy,Joy,0.560466,sadness,Sadness,,,,,,,,,
0.918274,confident,Confident,,,,,,,,,,,,
0.513706,sadness,Sadness,,,,,,,,,,,,
0.509722,sadness,Sadness,0.526922,fear,Fear,0.661371,confident,Confident,,,,,,
0.781309,joy,Joy,,,,,,,,,,,,
0.873663,anger,Anger,0.713188,tentative,Tentative,,,,,,,,,
0.55483,fear,Fear,0.544371,tentative,Tentative,,,,,,,,,
0.705344,tentative,Tentative,,,,,,,,,,,,
0.676043,sadness,Sadness,0.867963,tentative,Tentative,,,,,,,,,
0.535356,sadness,Sadness,0.709824,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.802799,sadness,Sadness,0.670747,confident,Confident,,,,,,,,,
0.653687,sadness,Sadness,0.690444,analytical,Analytical,,,,,,,,,
0.898146,tentative,Tentative,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.658039,sadness,Sadness,,,,,,,,,,,,
0.715783,sadness,Sadness,,,,,,,,,,,,
0.513962,joy,Joy,0.683092,analytical,Analytical,,,,,,,,,
0.609002,sadness,Sadness,0.860882,tentative,Tentative,,,,,,,,,
0.655228,joy,Joy,0.961345,tentative,Tentative,0.725582,analytical,Analytical,,,,,,
0.720351,sadness,Sadness,0.732861,confident,Confident,,,,,,,,,
0.500552,anger,Anger,0.520885,tentative,Tentative,,,,,,,,,
0.59891,fear,Fear,0.594802,sadness,Sadness,0.602825,confident,Confident,,,,,,
0.539826,joy,Joy,0.844382,tentative,Tentative,,,,,,,,,
0.673578,anger,Anger,0.717941,tentative,Tentative,,,,,,,,,
0.585666,sadness,Sadness,0.876563,confident,Confident,0.598615,analytical,Analytical,,,,,,
0.642954,fear,Fear,0.875695,tentative,Tentative,,,,,,,,,
0.778629,tentative,Tentative,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.573002,sadness,Sadness,0.751891,tentative,Tentative,,,,,,,,,
0.544623,sadness,Sadness,,,,,,,,,,,,
0.674204,tentative,Tentative,,,,,,,,,,,,
0.574392,fear,Fear,0.585284,sadness,Sadness,0.525633,tentative,Tentative,0.539341,analytical,Analytical,,,
0.728752,fear,Fear,0.911007,tentative,Tentative,,,,,,,,,
0.728264,fear,Fear,0.509309,joy,Joy,0.564226,sadness,Sadness,0.662246,confident,Confident,,,
0.922197,confident,Confident,,,,,,,,,,,,
0.636034,joy,Joy,,,,,,,,,,,,
0.563708,sadness,Sadness,0.939477,tentative,Tentative,,,,,,,,,
0.581535,sadness,Sadness,,,,,,,,,,,,
0.756836,sadness,Sadness,,,,,,,,,,,,
0.540254,sadness,Sadness,0.651949,fear,Fear,0.723996,analytical,Analytical,,,,,,
0.579164,analytical,Analytical,0.834333,tentative,Tentative,,,,,,,,,
0.601923,sadness,Sadness,0.83782,tentative,Tentative,,,,,,,,,
0.553479,fear,Fear,0.577882,sadness,Sadness,,,,,,,,,
0.508377,anger,Anger,0.641338,fear,Fear,0.608452,sadness,Sadness,0.565883,tentative,Tentative,,,
0.577817,joy,Joy,0.905375,tentative,Tentative,,,,,,,,,
0.805632,sadness,Sadness,0.862235,tentative,Tentative,0.754691,analytical,Analytical,,,,,,
0.576566,tentative,Tentative,,,,,,,,,,,,
0.625083,anger,Anger,0.601429,tentative,Tentative,,,,,,,,,
0.616394,sadness,Sadness,0.622687,tentative,Tentative,,,,,,,,,
0.695483,sadness,Sadness,0.93653,tentative,Tentative,,,,,,,,,
0.522335,joy,Joy,0.603632,tentative,Tentative,,,,,,,,,
0.957918,tentative,Tentative,,,,,,,,,,,,
0.674175,anger,Anger,0.691639,sadness,Sadness,0.817946,tentative,Tentative,,,,,,
0.742789,tentative,Tentative,,,,,,,,,,,,
0.606869,anger,Anger,,,,,,,,,,,,
0.595072,anger,Anger,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.584945,sadness,Sadness,0.551312,analytical,Analytical,0.841832,tentative,Tentative,,,,,,
0.598635,anger,Anger,,,,,,,,,,,,
0.882511,tentative,Tentative,,,,,,,,,,,,
0.69954,sadness,Sadness,,,,,,,,,,,,
0.743806,sadness,Sadness,0.768772,analytical,Analytical,,,,,,,,,
,,,,,,,,,,,,,,
0.956127,tentative,Tentative,,,,,,,,,,,,
0.725686,anger,Anger,,,,,,,,,,,,
0.677061,sadness,Sadness,0.847951,tentative,Tentative,0.82745,analytical,Analytical,,,,,,
0.715206,sadness,Sadness,0.755863,tentative,Tentative,,,,,,,,,
0.527458,joy,Joy,0.892415,tentative,Tentative,,,,,,,,,
0.511355,sadness,Sadness,0.640436,fear,Fear,0.845291,tentative,Tentative,0.627418,analytical,Analytical,,,
0.540451,sadness,Sadness,0.872244,tentative,Tentative,,,,,,,,,
0.596075,sadness,Sadness,0.533783,tentative,Tentative,,,,,,,,,
0.635312,tentative,Tentative,,,,,,,,,,,,
0.819328,tentative,Tentative,0.71612,analytical,Analytical,,,,,,,,,
0.785675,tentative,Tentative,,,,,,,,,,,,
0.943791,tentative,Tentative,,,,,,,,,,,,
0.603279,joy,Joy,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.701237,sadness,Sadness,,,,,,,,,,,,
0.617676,sadness,Sadness,0.71623,tentative,Tentative,,,,,,,,,
0.681788,sadness,Sadness,0.514157,tentative,Tentative,0.585033,analytical,Analytical,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.554171,sadness,Sadness,,,,,,,,,,,,
0.757553,fear,Fear,,,,,,,,,,,,
0.664779,confident,Confident,,,,,,,,,,,,
0.677816,analytical,Analytical,,,,,,,,,,,,
0.63155,joy,Joy,0.734453,confident,Confident,,,,,,,,,
0.808202,tentative,Tentative,,,,,,,,,,,,
0.755343,confident,Confident,,,,,,,,,,,,
0.939723,confident,Confident,,,,,,,,,,,,
0.566821,anger,Anger,0.934179,tentative,Tentative,,,,,,,,,
0.932988,tentative,Tentative,0.847819,analytical,Analytical,,,,,,,,,
0.577971,sadness,Sadness,0.865859,tentative,Tentative,,,,,,,,,
0.734042,sadness,Sadness,0.711295,tentative,Tentative,,,,,,,,,
0.516497,sadness,Sadness,0.866569,tentative,Tentative,,,,,,,,,
0.561682,anger,Anger,0.543151,confident,Confident,,,,,,,,,
0.511209,joy,Joy,0.891835,tentative,Tentative,,,,,,,,,
0.537668,fear,Fear,0.506068,sadness,Sadness,0.556435,tentative,Tentative,,,,,,
0.542071,sadness,Sadness,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.644606,joy,Joy,0.5745,tentative,Tentative,,,,,,,,,
0.55112,sadness,Sadness,0.730299,tentative,Tentative,,,,,,,,,
0.592807,joy,Joy,,,,,,,,,,,,
0.643758,sadness,Sadness,0.569093,tentative,Tentative,,,,,,,,,
0.606312,sadness,Sadness,0.845626,confident,Confident,,,,,,,,,
,,,,,,,,,,,,,,
0.827288,tentative,Tentative,,,,,,,,,,,,
0.514675,sadness,Sadness,0.637561,tentative,Tentative,,,,,,,,,
0.703304,sadness,Sadness,,,,,,,,,,,,
0.689939,sadness,Sadness,0.8657,confident,Confident,,,,,,,,,
0.550021,sadness,Sadness,0.773824,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.59928,sadness,Sadness,0.569769,confident,Confident,,,,,,,,,
0.675343,sadness,Sadness,0.552813,tentative,Tentative,,,,,,,,,
0.508393,fear,Fear,,,,,,,,,,,,
0.554949,fear,Fear,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.532536,joy,Joy,,,,,,,,,,,,
0.508225,sadness,Sadness,0.693144,tentative,Tentative,,,,,,,,,
0.53872,joy,Joy,,,,,,,,,,,,
0.908662,tentative,Tentative,,,,,,,,,,,,
0.65485,fear,Fear,0.660567,sadness,Sadness,0.686032,confident,Confident,,,,,,
0.762727,sadness,Sadness,0.65359,tentative,Tentative,0.527777,analytical,Analytical,,,,,,
0.633773,sadness,Sadness,0.517826,confident,Confident,,,,,,,,,
0.599607,sadness,Sadness,0.739999,confident,Confident,,,,,,,,,
0.670189,sadness,Sadness,0.510291,confident,Confident,,,,,,,,,
0.582467,anger,Anger,,,,,,,,,,,,
0.584962,joy,Joy,0.510616,confident,Confident,,,,,,,,,
0.653453,sadness,Sadness,0.939166,confident,Confident,,,,,,,,,
,,,,,,,,,,,,,,
0.575079,joy,Joy,0.956566,tentative,Tentative,,,,,,,,,
0.740699,sadness,Sadness,0.51822,analytical,Analytical,,,,,,,,,
0.669864,joy,Joy,,,,,,,,,,,,
0.51069,sadness,Sadness,,,,,,,,,,,,
0.735572,sadness,Sadness,0.815226,tentative,Tentative,,,,,,,,,
0.664133,sadness,Sadness,0.672947,fear,Fear,0.947222,tentative,Tentative,,,,,,
0.522448,joy,Joy,0.6376,sadness,Sadness,,,,,,,,,
0.558289,joy,Joy,,,,,,,,,,,,
0.726546,sadness,Sadness,,,,,,,,,,,,
0.55661,sadness,Sadness,0.513163,joy,Joy,,,,,,,,,
0.742254,sadness,Sadness,0.516248,tentative,Tentative,,,,,,,,,
0.595595,joy,Joy,,,,,,,,,,,,
0.506377,joy,Joy,0.678708,tentative,Tentative,,,,,,,,,
0.54972,joy,Joy,,,,,,,,,,,,
0.66091,joy,Joy,,,,,,,,,,,,
0.610874,anger,Anger,0.731895,sadness,Sadness,0.571226,confident,Confident,,,,,,
0.776835,joy,Joy,0.652212,tentative,Tentative,,,,,,,,,
0.575255,sadness,Sadness,0.899211,tentative,Tentative,,,,,,,,,
0.627927,sadness,Sadness,0.526935,fear,Fear,,,,,,,,,
0.763216,joy,Joy,0.913161,confident,Confident,,,,,,,,,
0.559411,sadness,Sadness,,,,,,,,,,,,
0.613985,joy,Joy,0.661643,confident,Confident,,,,,,,,,
0.722098,joy,Joy,0.793052,tentative,Tentative,,,,,,,,,
0.513888,sadness,Sadness,,,,,,,,,,,,
0.833101,confident,Confident,0.528361,analytical,Analytical,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.571904,joy,Joy,0.632106,sadness,Sadness,0.852528,analytical,Analytical,,,,,,
0.78935,joy,Joy,0.61361,analytical,Analytical,,,,,,,,,
0.579249,sadness,Sadness,0.806662,analytical,Analytical,,,,,,,,,
0.812764,sadness,Sadness,0.589534,analytical,Analytical,,,,,,,,,
0.674067,fear,Fear,0.914637,tentative,Tentative,,,,,,,,,
0.523944,anger,Anger,,,,,,,,,,,,
0.639566,sadness,Sadness,0.851787,tentative,Tentative,,,,,,,,,
0.672703,sadness,Sadness,0.6633,confident,Confident,,,,,,,,,
0.607038,confident,Confident,,,,,,,,,,,,
0.733266,sadness,Sadness,0.589192,confident,Confident,,,,,,,,,
0.712099,anger,Anger,0.502144,fear,Fear,0.517152,sadness,Sadness,0.750359,tentative,Tentative,,,
0.918749,joy,Joy,,,,,,,,,,,,
0.620722,sadness,Sadness,0.539206,tentative,Tentative,0.84645,analytical,Analytical,,,,,,
0.758708,sadness,Sadness,0.756847,analytical,Analytical,,,,,,,,,
0.592339,sadness,Sadness,0.832718,confident,Confident,,,,,,,,,
0.71004,sadness,Sadness,0.541627,analytical,Analytical,,,,,,,,,
0.570852,anger,Anger,0.976118,tentative,Tentative,,,,,,,,,
0.665527,sadness,Sadness,,,,,,,,,,,,
0.873762,tentative,Tentative,,,,,,,,,,,,
0.674789,sadness,Sadness,0.605338,tentative,Tentative,,,,,,,,,
0.504367,fear,Fear,0.944845,tentative,Tentative,,,,,,,,,
0.525421,sadness,Sadness,0.573143,anger,Anger,,,,,,,,,
0.684066,tentative,Tentative,0.715737,analytical,Analytical,,,,,,,,,
0.625725,anger,Anger,0.629544,tentative,Tentative,,,,,,,,,
0.709988,sadness,Sadness,0.527933,tentative,Tentative,,,,,,,,,
0.500327,sadness,Sadness,,,,,,,,,,,,
0.754312,sadness,Sadness,0.822511,tentative,Tentative,0.597465,analytical,Analytical,,,,,,
0.513492,anger,Anger,0.546441,sadness,Sadness,0.87941,tentative,Tentative,,,,,,
0.625588,anger,Anger,0.666779,fear,Fear,0.664523,sadness,Sadness,0.739476,confident,Confident,,,
0.504932,sadness,Sadness,0.527547,anger,Anger,0.701639,tentative,Tentative,,,,,,
0.653464,sadness,Sadness,0.57621,analytical,Analytical,0.709405,tentative,Tentative,,,,,,
0.556639,joy,Joy,0.92343,confident,Confident,,,,,,,,,
0.675796,sadness,Sadness,0.637054,confident,Confident,,,,,,,,,
0.745333,sadness,Sadness,0.665196,tentative,Tentative,,,,,,,,,
0.57653,sadness,Sadness,0.571461,tentative,Tentative,,,,,,,,,
0.712752,sadness,Sadness,0.66655,tentative,Tentative,,,,,,,,,
0.794212,confident,Confident,,,,,,,,,,,,
0.517479,anger,Anger,0.939584,tentative,Tentative,,,,,,,,,
0.593558,sadness,Sadness,,,,,,,,,,,,
0.629574,joy,Joy,,,,,,,,,,,,
0.801233,joy,Joy,,,,,,,,,,,,
0.521083,joy,Joy,0.597085,confident,Confident,,,,,,,,,
0.561741,fear,Fear,,,,,,,,,,,,
0.579716,joy,Joy,0.680787,sadness,Sadness,,,,,,,,,
0.518537,anger,Anger,0.528828,fear,Fear,0.750691,confident,Confident,0.870448,analytical,Analytical,,,
0.91171,confident,Confident,,,,,,,,,,,,
0.725645,sadness,Sadness,0.631794,tentative,Tentative,0.577231,analytical,Analytical,,,,,,
0.677984,joy,Joy,,,,,,,,,,,,
0.808402,fear,Fear,,,,,,,,,,,,
0.906853,joy,Joy,,,,,,,,,,,,
0.81501,tentative,Tentative,,,,,,,,,,,,
0.707896,sadness,Sadness,,,,,,,,,,,,
0.522471,anger,Anger,0.51835,tentative,Tentative,,,,,,,,,
0.759575,joy,Joy,0.561405,tentative,Tentative,,,,,,,,,
0.609318,anger,Anger,0.567352,confident,Confident,,,,,,,,,
0.778212,sadness,Sadness,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.651511,anger,Anger,0.590893,sadness,Sadness,,,,,,,,,
0.57375,sadness,Sadness,0.537898,analytical,Analytical,,,,,,,,,
0.572806,analytical,Analytical,0.872122,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.654471,joy,Joy,,,,,,,,,,,,
0.738293,sadness,Sadness,,,,,,,,,,,,
0.504965,anger,Anger,0.57255,joy,Joy,,,,,,,,,
0.57491,sadness,Sadness,,,,,,,,,,,,
0.791033,sadness,Sadness,0.846094,tentative,Tentative,,,,,,,,,
0.632533,sadness,Sadness,,,,,,,,,,,,
0.889096,confident,Confident,,,,,,,,,,,,
0.598935,joy,Joy,0.575932,confident,Confident,,,,,,,,,
0.705464,sadness,Sadness,0.535203,tentative,Tentative,,,,,,,,,
0.934349,tentative,Tentative,,,,,,,,,,,,
0.58719,anger,Anger,0.790241,confident,Confident,0.636891,analytical,Analytical,,,,,,
0.690489,sadness,Sadness,,,,,,,,,,,,
0.673472,sadness,Sadness,,,,,,,,,,,,
0.516416,fear,Fear,0.589882,sadness,Sadness,,,,,,,,,
0.693711,joy,Joy,,,,,,,,,,,,
0.627662,anger,Anger,0.542182,sadness,Sadness,0.796754,analytical,Analytical,0.892054,tentative,Tentative,,,
0.629922,anger,Anger,0.573446,confident,Confident,,,,,,,,,
0.638148,anger,Anger,0.784194,tentative,Tentative,,,,,,,,,
0.602437,joy,Joy,0.864115,tentative,Tentative,,,,,,,,,
0.5232,joy,Joy,0.567218,tentative,Tentative,0.508481,analytical,Analytical,,,,,,
0.546666,sadness,Sadness,0.929621,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.646123,joy,Joy,0.803305,confident,Confident,,,,,,,,,
0.596745,sadness,Sadness,0.699272,tentative,Tentative,,,,,,,,,
0.701809,sadness,Sadness,0.910408,tentative,Tentative,0.789668,analytical,Analytical,,,,,,
0.576571,tentative,Tentative,,,,,,,,,,,,
0.616425,fear,Fear,0.710274,confident,Confident,,,,,,,,,
0.788871,joy,Joy,,,,,,,,,,,,
0.535865,sadness,Sadness,,,,,,,,,,,,
0.743021,sadness,Sadness,0.781683,tentative,Tentative,,,,,,,,,
,,,,,,,,,,,,,,
0.559508,sadness,Sadness,0.500367,fear,Fear,0.681733,confident,Confident,,,,,,
,,,,,,,,,,,,,,
0.862922,tentative,Tentative,,,,,,,,,,,,
0.568512,anger,Anger,,,,,,,,,,,,
0.80875,sadness,Sadness,,,,,,,,,,,,
0.5574,sadness,Sadness,0.944463,tentative,Tentative,,,,,,,,,
0.783762,joy,Joy,0.941025,confident,Confident,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
0.558619,fear,Fear,0.566231,sadness,Sadness,,,,,,,,,
0.649861,anger,Anger,,,,,,,,,,,,
0.695697,fear,Fear,0.606885,joy,Joy,0.696021,sadness,Sadness,0.679901,analytical,Analytical,,,
0.660659,sadness,Sadness,0.757135,confident,Confident,0.618799,analytical,Analytical,,,,,,
